CAV,r,m,v,,
2.369410058,0.612093982,-0.371428571,0.080377185,3920,94
1.417938446,0.63551481,-0.371428571,0.377702251,3921,94
1.377689774,0.659127779,-0.371428571,0.175132282,3922,94
1.288064054,0.584944848,-0.371428571,0.5189383,3923,94
1.102031778,0.597886092,-0.371428571,0.097476041,3924,94
2.180844192,0.556837256,-0.371428571,-0.092718812,3925,94
2.136387526,0.54179714,-0.371428571,0.010079292,3926,94
3.516957767,0.56741413,-0.371428571,0.032832874,3927,94
4.052263151,0.600069225,-0.371428571,0.100955605,3928,94
2.577891753,0.540682556,-0.371428571,0.092996765,3929,94
1.960369609,0.547214044,-0.371428571,-0.046869256,3930,94
3.164663589,0.538196739,-0.371428571,0.117478829,3931,94
3.047441745,0.555176413,-0.371428571,0.063160088,3932,94
1.539368285,0.62653556,-0.371428571,0.141198437,3933,94
1.243774664,0.666072713,-0.371428571,-0.352141716,3934,94
1.549074521,0.70319592,-0.371428571,-0.435344298,3935,94
1.018093137,0.787638052,-0.371428571,0.071788494,3936,94
0.840704518,0.713800559,-0.371428571,0.316097452,3937,94
0.60293944,0.728651871,-0.371428571,0.247495256,3938,94
1.020307626,0.748743802,-0.371428571,-0.342470476,3939,94
2.11640122,0.58684725,-0.371428571,-0.625489904,3940,94
0.708409755,0.745917674,-0.371428571,0.065617987,3941,94
0.622880983,0.66625219,-0.371428571,0.670870244,3942,94
3.104898745,0.57243852,-0.371428571,-0.262451064,3943,94
0.726594741,0.643663158,-0.371428571,0.212276275,3944,94
1.675110457,0.600438868,-0.371428571,-0.304722048,3945,94
1.86387705,0.595887135,-0.371428571,-0.428875972,3946,94
0.46577945,0.858494502,-0.371428571,0.34545599,3947,94
0.713275062,0.924093286,-0.371428571,-0.105241991,3948,94
0.845759445,0.765615693,-0.371428571,0.265224271,3949,94
0.542969546,0.796415707,-0.371428571,0.396138751,3950,94
0.934698876,0.749483985,-0.371428571,0.050777534,3951,94
0.729562714,0.732953599,-0.371428571,0.461935473,3952,94
0.585477591,0.674734335,-0.371428571,0.639063742,3953,94
1.254488,0.683088241,-0.371428571,0.178617334,3954,94
2.510161527,0.739331047,-0.371428571,0.059119196,3955,94
0.696840692,0.75153113,-0.371428571,0.519130031,3956,94
0.566446144,0.658136134,-0.371428571,0.322513471,3957,94
1.690228556,0.599331912,-0.371428571,0.307286736,3958,94
1.410096681,0.623398269,-0.371428571,0.28315261,3959,94
3.070718546,0.660676543,-0.371428571,0.379741687,3960,94
0.89317829,0.74633709,-0.371428571,0.216410318,3961,94
0.512127493,0.654530511,-0.371428571,0.495600035,3962,94
1.04493638,0.704195203,-0.371428571,0.051455923,3963,94
0.948474393,0.701433976,-0.371428571,0.204091338,3964,94
0.830458735,0.708723827,-0.371428571,0.111110093,3965,94
0.888104646,0.665142046,-0.371428571,0.172814635,3966,94
1.087445939,0.622595437,-0.371428571,0.145727317,3967,94
0.56871948,0.89758609,-0.371428571,0.393224514,3968,94
0.777432405,0.621628117,-0.428571429,-0.082149165,3969,95
0.834409708,0.513496251,-0.428571429,0.233249123,3970,95
0.654337488,0.453838163,-0.428571429,0.464357724,3971,95
0.938713724,0.535702838,-0.428571429,0.024757839,3972,95
1.130744313,0.557086208,-0.428571429,0.0379493,3973,95
1.388178267,0.456822206,-0.428571429,0.030260449,3974,95
1.270124051,0.472219112,-0.428571429,-0.015512702,3975,95
1.612286473,0.523837275,-0.428571429,0.104353985,3976,95
1.183570126,0.631002121,-0.428571429,-0.152173471,3977,95
0.427633864,0.679434374,-0.428571429,0.175132282,3978,95
0.598322255,0.610694079,-0.428571429,0.100955605,3979,95
0.745583817,0.570275003,-0.428571429,0.063160088,3980,95
0.59382715,0.759941616,-0.714285714,0.024039586,3981,96
0.6437651,0.781475136,-0.714285714,-0.082149165,3982,96
0.56208741,0.785752319,-0.714285714,0.0379493,3983,96
0.797345217,0.271975984,-0.714285714,-0.071903459,3984,96
0.556432205,0.250210527,-0.714285714,0.582089937,3985,96
0.224885737,0.888005582,-0.714285714,0.460068738,3986,96
0.361094535,0.810019996,-0.714285714,0.371660406,3987,96
1.115473124,0.243515461,-0.714285714,-0.018179249,3988,96
2.702290259,-0.127489296,-0.714285714,0.396588657,3989,96
3.873848091,-0.029705117,-0.714285714,0.101868898,3990,96
1.319762459,0.226616648,-0.714285714,0.226905614,3991,96
1.274844601,0.4704496,-0.714285714,0.080377185,3992,96
1.308842917,0.388184662,-0.714285714,0.377702251,3993,96
1.654229917,0.375420961,-0.714285714,0.175132282,3994,96
0.526805966,0.615094172,-0.714285714,0.5189383,3995,96
0.645258179,0.663576731,-0.714285714,-0.092718812,3996,96
0.678995653,0.651285476,-0.714285714,0.010079292,3997,96
0.945247945,0.568293511,-0.714285714,0.032832874,3998,96
1.661845711,0.549664876,-0.714285714,0.100955605,3999,96
0.790734373,0.649633747,-0.714285714,0.092996765,4000,96
0.791028276,0.71776952,-0.714285714,-0.046869256,4001,96
0.715988255,0.742422011,-0.714285714,0.117478829,4002,96
0.7926017,0.683859734,-0.714285714,0.063160088,4003,96
0.531641639,0.651408859,-0.714285714,0.141198437,4004,96
0.41146936,0.523052422,-0.714285714,0.473065614,4005,96
0.465084269,0.66785156,-0.714285714,0.265224271,4006,96
0.610485281,0.571954986,-0.714285714,0.050777534,4007,96
0.637854,0.443597894,-0.714285714,0.461935473,4008,96
0.5774586,0.64757105,-0.714285714,0.178617334,4009,96
1.427224816,0.66312846,-0.714285714,0.059119196,4010,96
0.582076079,0.68411338,-0.714285714,0.307286736,4011,96
0.595185438,0.554566481,-0.714285714,0.28315261,4012,96
2.02334353,0.430387066,-0.714285714,0.379741687,4013,96
0.432054857,0.664277465,-0.714285714,0.216410318,4014,96
0.338847663,0.448671142,-0.714285714,0.495600035,4015,96
0.351893727,0.279052277,-0.714285714,0.590860127,4016,97
0.380187582,0.757928838,-0.714285714,0.101868898,4017,97
0.313055954,0.687028724,-0.714285714,0.226905614,4018,97
0.65469686,0.799656232,-0.714285714,0.100955605,4019,97
0.355232186,0.272142065,-0.714285714,0.488151334,4020,97
0.880320039,0.125355598,-0.714285714,0.265224271,4021,97
0.80423367,-0.013434505,-0.714285714,0.396138751,4022,97
0.642291715,0.367998802,-0.714285714,0.050777534,4023,97
0.320735468,0.519467674,-0.714285714,0.461935473,4024,97
0.246733697,0.456290749,-0.714285714,0.639063742,4025,97
0.389214255,0.407935603,-0.714285714,0.178617334,4026,97
2.410905135,0.211733767,-0.714285714,0.059119196,4027,97
0.517522008,0.598639897,-0.714285714,0.379741687,4028,97
0.774186949,0.185160222,-0.714285714,0.216410318,4029,97
0.899578993,0.586425239,-0.771428571,0.024039586,4030,98
0.77280874,0.574847487,-0.771428571,0.283230671,4031,98
1.550564904,0.506775571,-0.771428571,-0.082149165,4032,98
1.551742836,0.364074959,-0.771428571,0.233249123,4033,98
0.339405896,0.484377141,-0.771428571,0.464357724,4034,98
1.535273546,0.407813353,-0.771428571,0.024757839,4035,98
1.641093267,0.451885296,-0.771428571,0.0379493,4036,98
0.6932647,0.536872301,-0.771428571,-0.37610716,4037,98
0.813120352,0.41283474,-0.771428571,0.030260449,4038,98
0.799328119,0.461157676,-0.771428571,-0.015512702,4039,98
0.658457773,0.536465027,-0.771428571,-0.055581466,4040,98
0.306318557,0.823674655,-0.771428571,0.371660406,4041,98
0.47480872,0.742841346,-0.771428571,0.396588657,4042,98
0.967611102,0.693147835,-0.771428571,0.101868898,4043,98
0.471946773,0.671407138,-0.771428571,0.226905614,4044,98
1.042064303,0.608772632,-0.771428571,0.080377185,4045,98
0.602479123,0.581511565,-0.771428571,0.377702251,4046,98
1.197192754,0.577067045,-0.771428571,0.175132282,4047,98
0.420607356,0.630867504,-0.771428571,0.5189383,4048,98
0.565425585,0.59586251,-0.771428571,-0.092718812,4049,98
0.9558499,0.53329295,-0.771428571,0.010079292,4050,98
2.970272752,0.464735007,-0.771428571,0.100955605,4051,98
1.382724613,0.477675337,-0.771428571,0.092996765,4052,98
1.47525612,0.505289895,-0.771428571,0.117478829,4053,98
2.183777155,0.399057698,-0.771428571,0.063160088,4054,98
1.587923625,0.401213468,-0.771428571,0.141198437,4055,98
0.824347124,0.814623798,-0.771428571,0.059119196,4056,98
0.442557919,0.669326113,-0.771428571,0.28315261,4057,98
1.157287152,0.687277863,-0.771428571,0.379741687,4058,98
4.027908369,0.418031738,-0.485714286,0.024039586,4059,99
2.478715209,0.477631712,-0.485714286,0.283230671,4060,99
3.477557022,0.491175664,-0.485714286,-0.082149165,4061,99
2.126201837,0.605356467,-0.485714286,0.233249123,4062,99
0.461902482,0.740256491,-0.485714286,0.464357724,4063,99
2.287935374,0.564784554,-0.485714286,0.024757839,4064,99
3.092816808,0.559904748,-0.485714286,0.0379493,4065,99
1.56550485,0.542193275,-0.485714286,-0.396144089,4066,99
1.582371176,0.581833799,-0.485714286,-0.37610716,4067,99
1.179902458,0.666919813,-0.485714286,0.030260449,4068,99
0.985573454,0.674572477,-0.485714286,-0.015512702,4069,99
1.746074507,0.641922765,-0.485714286,0.104353985,4070,99
0.941372825,0.684867879,-0.485714286,0.138969263,4071,99
1.777221879,0.635057975,-0.485714286,-0.152173471,4072,99
2.029283998,0.674239058,-0.485714286,-0.201876111,4073,99
1.267388081,0.711864583,-0.485714286,0.056352968,4074,99
1.103139876,0.701696808,-0.485714286,0.174920113,4075,99
1.680973506,0.566718616,-0.485714286,-0.055581466,4076,99
0.64480545,0.846758831,-0.485714286,-0.071903459,4077,99
0.542096634,0.787661289,-0.485714286,0.582089937,4078,99
0.920553886,0.77309047,-0.485714286,0.590860127,4079,99
0.647939774,0.820371656,-0.485714286,0.460068738,4080,99
0.831543556,0.770224549,-0.485714286,0.336701259,4081,99
1.626580939,0.644187804,-0.485714286,0.371660406,4082,99
1.34827051,0.527821616,-0.485714286,0.110682522,4083,99
1.172497987,0.600881262,-0.485714286,0.102718597,4084,99
1.073021257,0.744664932,-0.485714286,-0.018179249,4085,99
1.221779279,0.784283059,-0.485714286,0.396588657,4086,99
1.955086564,0.742872854,-0.485714286,0.101868898,4087,99
1.780094925,0.678550469,-0.485714286,0.226905614,4088,99
2.946769039,0.578277403,-0.485714286,0.080377185,4089,99
1.934693387,0.633687014,-0.485714286,0.377702251,4090,99
1.999480975,0.673184222,-0.485714286,0.175132282,4091,99
1.584699924,0.495189508,-0.485714286,0.5189383,4092,99
1.244090339,0.462608627,-0.485714286,0.097476041,4093,99
2.475740609,0.443395617,-0.485714286,-0.092718812,4094,99
2.418167919,0.452899393,-0.485714286,0.010079292,4095,99
2.8524982,0.528294342,-0.485714286,0.032832874,4096,99
7.353296451,0.603697022,-0.485714286,0.100955605,4097,99
3.688143005,0.480609428,-0.485714286,0.092996765,4098,99
2.724915738,0.412996334,-0.485714286,-0.046869256,4099,99
4.158155532,0.449217801,-0.485714286,0.117478829,4100,99
3.903830149,0.532596899,-0.485714286,0.063160088,4101,99
2.376229177,0.651642063,-0.485714286,0.141198437,4102,99
1.444825923,0.613359511,-0.485714286,-0.352141716,4103,99
1.326149607,0.66160671,-0.485714286,-0.435344298,4104,99
0.745011879,0.773821361,-0.485714286,0.071788494,4105,99
0.811737191,0.667703695,-0.485714286,0.316097452,4106,99
0.737888471,0.668634437,-0.485714286,0.247495256,4107,99
0.806224269,0.703521937,-0.485714286,-0.342470476,4108,99
0.637021588,0.56266039,-0.485714286,0.157032663,4109,99
2.538867399,0.44166633,-0.485714286,-0.625489904,4110,99
0.950551783,0.666144779,-0.485714286,0.065617987,4111,99
0.591128584,0.605117741,-0.485714286,0.022450377,4112,99
0.531344363,0.676189058,-0.485714286,0.811120937,4113,99
1.057450306,0.554015374,-0.485714286,0.670870244,4114,99
2.761303354,0.430525368,-0.485714286,-0.262451064,4115,99
1.204023101,0.529180063,-0.485714286,0.212276275,4116,99
1.769988632,0.47098104,-0.485714286,-0.304722048,4117,99
2.237935286,0.48419491,-0.485714286,-0.428875972,4118,99
1.024016043,0.560498711,-0.485714286,0.156196007,4119,99
1.024131353,0.729059583,-0.485714286,0.265224271,4120,99
0.551195204,0.754179081,-0.485714286,0.396138751,4121,99
1.30022653,0.721298798,-0.485714286,0.050777534,4122,99
0.719031232,0.714568546,-0.485714286,0.461935473,4123,99
0.744594787,0.618671107,-0.485714286,0.639063742,4124,99
1.592283062,0.618484955,-0.485714286,0.178617334,4125,99
2.389942124,0.694121169,-0.485714286,0.059119196,4126,99
0.822997063,0.692659915,-0.485714286,0.519130031,4127,99
0.732444633,0.56086555,-0.485714286,0.322513471,4128,99
1.735177465,0.484563514,-0.485714286,0.307286736,4129,99
1.332401008,0.561598292,-0.485714286,0.28315261,4130,99
3.708636546,0.630841958,-0.485714286,0.379741687,4131,99
0.91549438,0.703514958,-0.485714286,0.216410318,4132,99
0.641520274,0.621081537,-0.485714286,0.495600035,4133,99
1.317917232,0.620042412,-0.485714286,0.051455923,4134,99
0.945866177,0.63194342,-0.485714286,0.204091338,4135,99
0.980883603,0.645748367,-0.485714286,0.111110093,4136,99
1.085251305,0.580839952,-0.485714286,0.172814635,4137,99
1.503182573,0.533211478,-0.485714286,0.145727317,4138,99
1.596694493,0.421315724,-0.771428571,0.024039586,4139,100
1.201317207,0.480136015,-0.771428571,0.283230671,4140,100
1.418022661,0.486231612,-0.771428571,-0.082149165,4141,100
0.540374841,0.590567079,-0.771428571,0.233249123,4142,100
0.73140811,0.55329929,-0.771428571,0.024757839,4143,100
1.146401516,0.551202562,-0.771428571,0.0379493,4144,100
0.739392276,0.544868069,-0.771428571,-0.396144089,4145,100
0.613476868,0.778652333,-0.771428571,0.590860127,4146,100
0.57205841,0.777585504,-0.771428571,0.336701259,4147,100
1.019380774,0.654462183,-0.771428571,0.371660406,4148,100
0.899000067,0.540308746,-0.771428571,0.110682522,4149,100
0.771660313,0.613407013,-0.771428571,0.102718597,4150,100
0.510545338,0.737450378,-0.771428571,-0.018179249,4151,100
0.715325837,0.732325746,-0.771428571,0.101868898,4152,100
0.845226552,0.667992545,-0.771428571,0.226905614,4153,100
1.211517813,0.566374499,-0.771428571,0.080377185,4154,100
0.768527874,0.619960656,-0.771428571,0.377702251,4155,100
0.921070509,0.489398735,-0.771428571,0.5189383,4156,100
0.964334752,0.471900339,-0.771428571,0.097476041,4157,100
1.415354709,0.438214234,-0.771428571,-0.092718812,4158,100
1.160170874,0.441181496,-0.771428571,0.010079292,4159,100
1.148443273,0.512638425,-0.771428571,0.032832874,4160,100
2.128899625,0.587532031,-0.771428571,0.100955605,4161,100
1.350607161,0.465541463,-0.771428571,0.092996765,4162,100
1.784406168,0.412520199,-0.771428571,-0.046869256,4163,100
1.520712636,0.442156383,-0.771428571,0.117478829,4164,100
1.225735035,0.51712164,-0.771428571,0.063160088,4165,100
0.741736072,0.62044381,-0.771428571,-0.352141716,4166,100
0.694556053,0.668758078,-0.771428571,-0.435344298,4167,100
0.577161561,0.676257906,-0.771428571,0.316097452,4168,100
0.622766635,0.680429053,-0.771428571,0.247495256,4169,100
0.523623672,0.713232844,-0.771428571,-0.342470476,4170,100
0.259194542,0.661303796,-0.771428571,0.193360674,4171,100
0.513105675,0.577891089,-0.771428571,0.157032663,4172,100
1.494593216,0.453618889,-0.771428571,-0.625489904,4173,100
0.691170402,0.680108443,-0.771428571,0.065617987,4174,100
0.48561055,0.620762841,-0.771428571,0.022450377,4175,100
0.45379189,0.690387392,-0.771428571,0.811120937,4176,100
0.803852702,0.570393904,-0.771428571,0.670870244,4177,100
2.011272162,0.441242453,-0.771428571,-0.262451064,4178,100
1.086566316,0.545576965,-0.771428571,0.212276275,4179,100
1.643690452,0.485136376,-0.771428571,-0.304722048,4180,100
1.48486571,0.494927247,-0.771428571,-0.428875972,4181,100
0.88444263,0.575585966,-0.771428571,0.156196007,4182,100
0.644261607,0.719068057,-0.771428571,0.050777534,4183,100
0.425818809,0.616827664,-0.771428571,0.639063742,4184,100
0.899800039,0.619480999,-0.771428571,0.178617334,4185,100
1.394843217,0.695114588,-0.771428571,0.059119196,4186,100
0.460406479,0.698267039,-0.771428571,0.519130031,4187,100
0.44917278,0.56802642,-0.771428571,0.322513471,4188,100
1.075924376,0.487253842,-0.771428571,0.307286736,4189,100
0.683585823,0.555450936,-0.771428571,0.28315261,4190,100
1.631374194,0.622686473,-0.771428571,0.379741687,4191,100
0.554607016,0.704411557,-0.771428571,0.216410318,4192,100
0.325001071,0.61300533,-0.771428571,0.495600035,4193,100
0.979621117,0.635008045,-0.771428571,0.051455923,4194,100
0.835450439,0.644376115,-0.771428571,0.204091338,4195,100
0.776209423,0.657309258,-0.771428571,0.111110093,4196,100
0.898823494,0.593938819,-0.771428571,0.172814635,4197,100
1.087387203,0.543457763,-0.771428571,0.145727317,4198,100
0.863271831,0.544330947,-0.714285714,-0.082149165,4199,101
0.583665981,0.494460358,-0.714285714,0.024757839,4200,101
1.241318842,0.468109547,-0.714285714,0.0379493,4201,101
0.600127534,0.537686779,-0.714285714,-0.396144089,4202,101
0.833225982,0.440342838,-0.714285714,-0.37610716,4203,101
0.526924939,0.478731041,-0.714285714,0.030260449,4204,101
0.787699943,0.404309713,-0.714285714,-0.015512702,4205,101
1.318412405,0.366997077,-0.714285714,0.104353985,4206,101
1.142787489,0.32583439,-0.714285714,0.138969263,4207,101
1.918216904,0.424248298,-0.714285714,-0.152173471,4208,101
1.470600164,0.489786475,-0.714285714,-0.201876111,4209,101
1.470104256,0.347682942,-0.714285714,-0.219813961,4210,101
1.459570906,0.42358217,-0.714285714,0.056352968,4211,101
1.133969938,0.426009561,-0.714285714,0.327816172,4212,101
0.942510746,0.585205263,-0.714285714,-0.315072859,4213,101
1.091861138,0.491896872,-0.714285714,-0.226736799,4214,101
0.849337992,0.525060729,-0.714285714,0.174920113,4215,101
0.666946143,0.460345597,-0.714285714,-0.055581466,4216,101
0.487766781,0.697444867,-0.714285714,0.100955605,4217,101
0.548344355,0.594636685,-0.714285714,0.063160088,4218,101
0.621113465,0.595228229,-0.714285714,-0.352141716,4219,101
0.864658603,0.620163879,-0.714285714,-0.435344298,4220,101
0.513399047,0.65426451,-0.714285714,0.071788494,4221,101
0.430575474,0.864335503,-0.714285714,-0.105241991,4222,101
0.978398091,0.749995316,-0.542857143,0.024039586,4223,102
0.733314501,0.784187292,-0.542857143,0.283230671,4224,102
1.050438622,0.75725031,-0.542857143,-0.082149165,4225,102
0.790605764,0.673322512,-0.542857143,0.233249123,4226,102
0.639113611,0.72935745,-0.542857143,0.024757839,4227,102
0.922160723,0.755642644,-0.542857143,0.0379493,4228,102
0.488844785,0.73927951,-0.542857143,0.030260449,4229,102
1.396067771,0.644390594,-0.542857143,-0.071903459,4230,102
1.039232992,0.638850188,-0.542857143,0.582089937,4231,102
0.495776496,0.868721516,-0.542857143,0.590860127,4232,102
0.869734668,0.834076518,-0.542857143,0.371660406,4233,102
0.613175702,0.791045679,-0.542857143,0.110682522,4234,102
0.770267473,0.829224954,-0.542857143,0.102718597,4235,102
0.519758953,0.86653657,-0.542857143,0.275832102,4236,102
1.758561252,0.610653565,-0.542857143,-0.018179249,4237,102
1.535138345,0.571318265,-0.542857143,0.396588657,4238,102
3.37408347,0.540420999,-0.542857143,0.101868898,4239,102
2.028896895,0.551015618,-0.542857143,0.226905614,4240,102
2.797592451,0.584976076,-0.542857143,0.080377185,4241,102
1.835030569,0.542155318,-0.542857143,0.377702251,4242,102
2.085850911,0.533009562,-0.542857143,0.175132282,4243,102
1.07171793,0.662808429,-0.542857143,0.5189383,4244,102
0.688310502,0.752577877,-0.542857143,0.097476041,4245,102
1.371013208,0.68409125,-0.542857143,-0.092718812,4246,102
1.21650831,0.664274067,-0.542857143,0.010079292,4247,102
1.490304097,0.607097729,-0.542857143,0.032832874,4248,102
3.022514629,0.584148258,-0.542857143,0.100955605,4249,102
1.503207283,0.654502977,-0.542857143,0.092996765,4250,102
0.953814746,0.719461961,-0.542857143,-0.046869256,4251,102
1.174227832,0.726549288,-0.542857143,0.117478829,4252,102
1.427535562,0.670463542,-0.542857143,0.063160088,4253,102
1.10690332,0.642147319,-0.542857143,0.141198437,4254,102
1.245185684,0.769389672,-0.542857143,-0.625489904,4255,102
1.303233354,0.773052411,-0.542857143,-0.262451064,4256,102
0.629943403,0.707044963,-0.542857143,0.473065614,4257,102
0.32947938,0.773906852,-0.542857143,0.488151334,4258,102
0.924313681,0.761935125,-0.542857143,0.265224271,4259,102
0.89954035,0.709495357,-0.542857143,0.050777534,4260,102
1.164678927,0.652109582,-0.542857143,0.461935473,4261,102
0.511146277,0.68814392,-0.542857143,0.639063742,4262,102
1.06062008,0.721286937,-0.542857143,0.178617334,4263,102
2.473904014,0.750005387,-0.542857143,0.059119196,4264,102
0.47369755,0.811665595,-0.542857143,0.519130031,4265,102
0.463741072,0.761718961,-0.542857143,0.322513471,4266,102
1.276606624,0.715138693,-0.542857143,0.307286736,4267,102
1.357274073,0.643634587,-0.542857143,0.28315261,4268,102
3.26535498,0.603938082,-0.542857143,0.379741687,4269,102
0.809656381,0.753126932,-0.542857143,0.216410318,4270,102
0.582027084,0.607692534,-0.542857143,0.495600035,4271,102
0.827336689,0.86477485,-0.6,0.024039586,4272,103
1.203065933,0.858352762,-0.6,-0.082149165,4273,103
0.750335013,0.75603022,-0.6,0.233249123,4274,103
0.886016874,0.844616627,-0.6,0.0379493,4275,103
0.745370994,0.595990204,-0.6,-0.071903459,4276,103
0.642530095,0.689038958,-0.6,0.582089937,4277,103
0.578864733,0.937967466,-0.6,0.371660406,4278,103
0.534897135,0.935482199,-0.6,0.102718597,4279,103
1.085362311,0.688550188,-0.6,-0.018179249,4280,103
1.341653897,0.566031766,-0.6,0.396588657,4281,103
2.467956717,0.575246214,-0.6,0.101868898,4282,103
1.297686826,0.656491489,-0.6,0.226905614,4283,103
2.50059897,0.720803035,-0.6,0.080377185,4284,103
1.330349793,0.65586763,-0.6,0.377702251,4285,103
1.678352261,0.61304182,-0.6,0.175132282,4286,103
0.78543142,0.797991359,-0.6,0.5189383,4287,103
1.211241862,0.814927435,-0.6,-0.092718812,4288,103
0.951715409,0.793283086,-0.6,0.010079292,4289,103
1.140585451,0.7365661,-0.6,0.032832874,4290,103
2.549654124,0.686940289,-0.6,0.100955605,4291,103
1.201208694,0.777583092,-0.6,0.092996765,4292,103
0.847812484,0.842363475,-0.6,-0.046869256,4293,103
0.984208442,0.838034868,-0.6,0.117478829,4294,103
1.063269039,0.775314532,-0.6,0.063160088,4295,103
1.032200368,0.707809799,-0.6,0.141198437,4296,103
0.518328161,0.860820673,-0.6,0.265224271,4297,103
0.606967116,0.753687207,-0.6,0.461935473,4298,103
0.673613312,0.840994883,-0.6,0.178617334,4299,103
1.654225859,0.856382574,-0.6,0.059119196,4300,103
1.259759755,0.842871711,-0.6,0.307286736,4301,103
0.821111056,0.778531209,-0.6,0.28315261,4302,103
0.423262916,0.737564591,-0.6,0.495600035,4303,103
0.761685889,0.778530893,-0.428571429,-0.082149165,4304,104
0.669582277,0.652531394,-0.428571429,0.233249123,4305,104
0.705466575,0.759031832,-0.428571429,0.0379493,4306,104
0.484507873,0.672838866,-0.428571429,0.582089937,4307,104
0.8127472,0.658359907,-0.428571429,-0.018179249,4308,104
0.929979325,0.542607983,-0.428571429,0.396588657,4309,104
1.53599414,0.523643854,-0.428571429,0.101868898,4310,104
0.757150399,0.596282972,-0.428571429,0.226905614,4311,104
1.152575771,0.646930563,-0.428571429,0.080377185,4312,104
0.924721881,0.568510484,-0.428571429,0.377702251,4313,104
1.081415247,0.51482804,-0.428571429,0.175132282,4314,104
0.637400821,0.713295481,-0.428571429,0.010079292,4315,104
0.662226408,0.647939449,-0.428571429,0.032832874,4316,104
1.920186355,0.580988629,-0.428571429,0.100955605,4317,104
0.813408994,0.690373816,-0.428571429,0.092996765,4318,104
0.66164236,0.757736795,-0.428571429,0.117478829,4319,104
0.732928426,0.680246623,-0.428571429,0.063160088,4320,104
1.051202543,0.593817743,-0.428571429,0.141198437,4321,104
0.888463684,0.818571809,-0.428571429,0.059119196,4322,104
1.778197474,0.675445313,-0.428571429,0.379741687,4323,104
0.877601561,0.604685213,-0.6,0.024039586,4324,105
0.531320284,0.590817835,-0.6,0.283230671,4325,105
1.317360301,0.523471529,-0.6,-0.082149165,4326,105
1.829021502,0.366736164,-0.6,0.233249123,4327,105
0.825310571,0.463826841,-0.6,0.464357724,4328,105
1.826397457,0.418195627,-0.6,0.024757839,4329,105
1.786624274,0.462837146,-0.6,0.0379493,4330,105
0.770839325,0.546102287,-0.6,-0.37610716,4331,105
1.312585066,0.40152721,-0.6,0.030260449,4332,105
1.289087212,0.461022281,-0.6,-0.015512702,4333,105
1.556542828,0.49080075,-0.6,0.104353985,4334,105
0.834002175,0.608916365,-0.6,-0.152173471,4335,105
0.679045375,0.547032498,-0.6,-0.055581466,4336,105
0.825001717,0.697229676,-0.6,0.101868898,4337,105
0.449407853,0.67965096,-0.6,0.226905614,4338,105
1.039593545,0.622050191,-0.6,0.080377185,4339,105
0.611256009,0.590708204,-0.6,0.377702251,4340,105
0.968431994,0.582165709,-0.6,0.175132282,4341,105
0.842007156,0.552904606,-0.6,0.010079292,4342,105
1.037092514,0.526346,-0.6,0.032832874,4343,105
2.131667595,0.473817476,-0.6,0.100955605,4344,105
1.174080782,0.497654785,-0.6,0.092996765,4345,105
1.158737987,0.524906092,-0.6,0.117478829,4346,105
1.932360003,0.415778372,-0.6,0.063160088,4347,105
1.76298969,0.395856238,-0.6,0.141198437,4348,105
0.962656579,0.69849962,-0.6,0.379741687,4349,105
0.750107188,0.738213736,-0.828571429,0.024039586,4350,106
0.910609761,0.672061284,-0.828571429,-0.082149165,4351,106
0.870952447,0.443157784,-0.828571429,0.233249123,4352,106
0.418222471,0.228878102,-0.828571429,0.464357724,4353,106
0.734459555,0.560109834,-0.828571429,0.024757839,4354,106
1.10837746,0.606498609,-0.828571429,0.0379493,4355,106
0.539383126,0.676320652,-0.828571429,-0.37610716,4356,106
0.690001899,0.42466427,-0.828571429,0.030260449,4357,106
0.644135629,0.515647173,-0.828571429,-0.015512702,4358,106
0.943786617,0.59357778,-0.828571429,0.104353985,4359,106
0.489980131,0.680909385,-0.828571429,-0.055581466,4360,106
0.423750128,0.790395133,-0.828571429,-0.018179249,4361,106
0.393084587,0.724050457,-0.828571429,0.396588657,4362,106
0.878662442,0.680883016,-0.828571429,0.101868898,4363,106
0.444133172,0.704006678,-0.828571429,0.226905614,4364,106
0.834585389,0.68903703,-0.828571429,0.080377185,4365,106
0.70792364,0.620441985,-0.828571429,0.377702251,4366,106
0.945950751,0.572238682,-0.828571429,0.175132282,4367,106
0.383340209,0.743966781,-0.828571429,0.5189383,4368,106
0.563198543,0.728449269,-0.828571429,-0.092718812,4369,106
0.621132039,0.676233799,-0.828571429,0.010079292,4370,106
0.556770551,0.62168443,-0.828571429,0.032832874,4371,106
1.459098357,0.515288155,-0.828571429,0.100955605,4372,106
0.739940139,0.626398105,-0.828571429,0.092996765,4373,106
0.665255797,0.672703344,-0.828571429,0.117478829,4374,106
1.109427692,0.550931994,-0.828571429,0.063160088,4375,106
1.166702924,0.351421818,-0.828571429,0.141198437,4376,106
0.893331312,0.752458873,-0.828571429,0.379741687,4377,106
2.443498931,0.731678937,-0.2,0.024039586,4378,107
1.209918282,0.7818749,-0.2,0.283230671,4379,107
2.33604281,0.758399035,-0.2,-0.082149165,4380,107
1.596622488,0.676393285,-0.2,0.233249123,4381,107
1.311580023,0.738258733,-0.2,0.024757839,4382,107
1.976032198,0.765742861,-0.2,0.0379493,4383,107
1.327246161,0.821739846,-0.2,-0.396144089,4384,107
1.054679604,0.81477897,-0.2,-0.37610716,4385,107
1.074797972,0.757039894,-0.2,0.030260449,4386,107
