CAV,Rrup,Mw,Vs30,zh,
1.057450306,61.36461231,5.4,661.4196,4114,99
2.761303354,44.24262542,5.4,156.3224,4115,99
1.204023101,57.45721837,5.4,325.5844,4116,99
1.769988632,49.24767682,5.4,146.4362,4117,99
2.237935286,51.00215225,5.4,120.869,4118,99
1.024016043,62.42767641,5.4,298.5533,4119,99
1.024131353,97.56835481,5.4,353.3482,4120,99
0.551195204,104.2819975,5.4,432.5877,4121,99
1.30022653,95.58287368,5.4,253.6669,4122,99
0.719031232,93.89378085,5.4,478.8921,4123,99
0.744594787,72.82917409,5.4,629.692,4124,99
1.592283062,72.79326747,5.4,309.0803,4125,99
2.389942124,88.94300792,5.4,256.9584,4126,99
0.822997063,88.59936685,5.4,523.1513,4127,99
0.732444633,62.48837418,5.4,386.0611,4128,99
1.735177465,51.05197972,5.4,377.0819,4129,99
1.332401008,62.60979123,5.4,363.2759,4130,99
3.708636546,75.21563591,5.4,421.7628,4131,99
0.91549438,91.18418239,5.4,327.6713,4132,99
0.641520274,73.29572088,5.4,504.4681,4133,99
1.317917232,73.09422949,5.4,253.933,4134,99
0.945866177,75.43543175,5.4,321.4917,4135,99
0.980883603,78.24528547,5.4,278.458,4136,99
1.085251305,65.88401746,5.4,306.3208,4137,99
1.503182573,58.0741417,5.4,293.7617,4138,99
1.596694493,43.17626365,4.9,243.39799,4139,100
1.201317207,50.45668151,4.9,363.31973,4140,100
1.418022661,51.2780805,4.9,206.55794,4141,100
0.540374841,67.60382673,4.9,336.31079,4142,100
0.73140811,61.24831273,4.9,243.66833,4143,100
1.146401516,60.90904806,4.9,248.68715,4144,100
0.739392276,59.89545703,4.9,127.1408,4145,100
0.613476868,111.2669504,4.9,584.48499,4146,100
0.57205841,110.9529317,4.9,394.61996,4147,100
1.019380774,80.07253076,4.9,416.52783,4148,100
0.899000067,59.17636895,4.9,278.27405,4149,100
0.771660313,71.82058963,4.9,274.86993,4150,100
0.510545338,99.76144206,4.9,228.0233,4151,100
0.715325837,98.41623605,4.9,274.5092,4152,100
0.845226552,82.99471525,4.9,333.0297,4153,100
1.211517813,63.40702148,4.9,265.5409,4154,100
0.768527874,73.07839998,4.9,420.4355,4155,100
0.921070509,51.71012433,4.9,522.9963,4156,100
0.964334752,49.36775918,4.9,272.6518,4157,100
1.415354709,45.15304536,4.9,203.2111,4158,100
1.160170874,45.50938076,4.9,238.2027,4159,100
1.148443273,54.99373211,4.9,246.7284,4160,100
2.128899625,67.06244936,4.9,274.122,4161,100
1.350607161,48.54309165,4.9,270.7708,4162,100
1.784406168,42.18185492,4.9,218.1334,4163,100
1.520712636,45.6270665,4.9,281.2124,4164,100
1.225735035,55.65077295,4.9,258.5682,4165,100
0.741736072,73.17199683,4.9,136.088,4166,100
0.694556053,83.1632008,4.9,119.6667,4167,100
0.577161561,84.83203019,4.9,382.2518,4168,100
0.622766635,85.77462509,4.9,343.7977,4169,100
0.523623672,93.5621261,4.9,138.1374,4170,100
0.259194542,81.5370385,4.9,316.2039,4171,100
0.513105675,65.3713363,4.9,298.9396,4172,100
1.494593216,47.03382872,4.9,89.19601,4173,100
0.691170402,85.70180347,4.9,259.5523,4174,100
0.48561055,73.23386523,4.9,242.8009,4175,100
0.45379189,88.06757679,4.9,821.5139,4176,100
0.803852702,64.08578952,4.9,661.4196,4177,100
2.011272162,45.51673035,4.9,156.3224,4178,100
1.086566316,60.00804512,4.9,325.5844,4179,100
1.643690452,51.12951511,4.9,146.4362,4180,100
1.48486571,52.47303913,4.9,120.869,4181,100
0.88444263,64.97335375,4.9,298.5533,4182,100
0.644261607,95.01968404,4.9,253.6669,4183,100
0.425818809,72.4743746,4.9,629.692,4184,100
0.899800039,72.98559927,4.9,309.0803,4185,100
1.394843217,89.17738974,4.9,256.9584,4186,100
0.460406479,89.92525922,4.9,523.1513,4187,100
0.44917278,63.68511145,4.9,386.0611,4188,100
1.075924376,51.41713226,4.9,377.0819,4189,100
0.683585823,61.5984281,4.9,363.2759,4190,100
1.631374194,73.6080181,4.9,421.7628,4191,100
0.554607016,91.40102358,4.9,327.6713,4192,100
0.325001071,71.74420445,4.9,504.4681,4193,100
0.979621117,76.05036061,4.9,253.933,4194,100
0.835450439,77.96135558,4.9,321.4917,4195,100
0.776209423,80.67874935,4.9,278.458,4196,100
0.898823494,68.21038751,4.9,306.3208,4197,100
1.087387203,59.67209771,4.9,293.7617,4198,100
0.863271831,59.81029111,5,206.55794,4199,101
0.583665981,52.40817727,5,243.66833,4200,101
1.241318842,48.87446897,5,248.68715,4201,101
0.600127534,58.76675383,5,127.1408,4202,101
0.833225982,45.40838298,5,131.13963,4203,101
0.526924939,50.2692309,5,245.74942,4204,101
0.787699943,41.27426858,5,228.96497,4205,101
1.318412405,37.38958455,5,275.56555,4206,101
1.142787489,33.52681905,5,290.70941,4207,101
1.918216904,43.51300005,5,185.37057,4208,101
1.470600164,51.76326758,5,171.66423,4209,101
1.470104256,35.52461965,5,166.97049,4210,101
1.459570906,43.43628131,5,255.86218,4211,101
1.133969938,43.7165003,5,389.23804,4212,101
0.942510746,66.65034927,5,144.11224,4213,101
1.091861138,52.05347488,5,165.19353,4214,101
0.849337992,56.83360979,5,307.31921,4215,101
0.666946143,47.87948949,5,215.21594,4216,101
0.487766781,89.72960945,5,274.122,4217,101
0.548344355,68.33660871,5,258.5682,4218,101
0.621113465,68.44378248,5,136.088,4219,101
0.864658603,73.11775389,5,119.6667,4220,101
0.513399047,80.03061039,5,262.0394,4221,101
0.430575474,139.6194611,5,199.3158,4222,101
0.978398091,103.132574,5.3,243.39799,4223,102
0.733314501,112.9104761,5.3,363.31973,4224,102
1.050438622,105.1339148,5.3,206.55794,4225,102
0.790605764,84.17490715,5.3,336.31079,4226,102
0.639113611,97.64537627,5.3,243.66833,4227,102
0.922160723,104.6871056,5.3,248.68715,4228,102
0.488844785,100.2460253,5.3,245.74942,4229,102
1.396067771,77.96434601,5.3,209.85481,4230,102
1.039232992,76.82838801,5.3,576.61603,4231,102
0.495776496,141.2511949,5.3,584.48499,4232,102
0.869734668,128.864277,5.3,416.52783,4233,102
0.613175702,114.9806913,5.3,278.27405,4234,102
0.770267473,127.2186386,5.3,274.86993,4235,102
0.519758953,140.4359569,5.3,359.18896,4236,102
1.758561252,71.29861316,5.3,228.0233,4237,102
1.535138345,64.24291367,5.3,432.8886,4238,102
3.37408347,59.19396919,5.3,274.5092,4239,102
2.028896895,60.87889065,5.3,333.0297,4240,102
2.797592451,66.60989468,5.3,265.5409,4241,102
1.835030569,59.4665608,5.3,420.4355,4242,102
2.085850911,58.04308571,5.3,307.42,4243,102
1.07171793,81.86269459,5.3,522.9963,4244,102
0.688310502,103.8405866,5.3,272.6518,4245,102
1.371013208,86.61083797,5.3,203.2111,4246,102
1.21650831,82.18116148,5.3,238.2027,4247,102
1.490304097,70.63013559,5.3,246.7284,4248,102
3.022514629,66.46397769,5.3,274.122,4249,102
1.503207283,80.08118469,5.3,270.7708,4250,102
0.953814746,95.11889004,5.3,218.1334,4251,102
1.174227832,96.92166144,5.3,281.2124,4252,102
1.427535562,83.53978598,5.3,258.5682,4253,102
1.10690332,77.50239433,5.3,291.7127,4254,102
1.245185684,108.5698792,5.3,89.19601,4255,102
1.303233354,109.6284795,5.3,156.3224,4256,102
0.629943403,92.04089476,5.3,487.2012,4257,102
0.32947938,109.87691,5.3,498.6939,4258,102
0.924313681,106.4468431,5.3,353.3482,4259,102
0.89954035,92.64032018,5.3,253.6669,4260,102
1.164678927,79.57503764,5.3,478.8921,4261,102
0.511146277,87.54571596,5.3,629.692,4262,102
1.06062008,95.57987025,5.3,309.0803,4263,102
2.473904014,103.1353255,5.3,256.9584,4264,102
0.47369755,121.4362753,5.3,523.1513,4265,102
0.463741072,106.3859036,5.3,386.0611,4266,102
1.276606624,94.03570613,5.3,377.0819,4267,102
1.357274073,77.8083567,5.3,363.2759,4268,102
3.26535498,70.04140013,5.3,421.7628,4269,102
0.809656381,103.9917359,5.3,327.6713,4270,102
0.582027084,70.74151758,5.3,504.4681,4271,102
0.827336689,139.7820589,5.2,243.39799,4272,103
1.203065933,137.4240437,5.2,206.55794,4273,103
0.750335013,104.7946483,5.2,336.31079,4274,103
0.886016874,132.5131855,5.2,248.68715,4275,103
0.745370994,68.58208221,5.2,209.85481,4276,103
0.642530095,87.75354168,5.2,576.61603,4277,103
0.578864733,169.6917133,5.2,416.52783,4278,103
0.534897135,168.5781555,5.2,274.86993,4279,103
1.085362311,87.63998929,5.2,228.0233,4280,103
1.341653897,63.34947694,5.2,432.8886,4281,103
2.467956717,64.91490023,5.2,274.5092,4282,103
1.297686826,80.50415615,5.2,333.0297,4283,103
2.50059897,95.45742183,5.2,265.5409,4284,103
1.330349793,80.37121668,5.2,420.4355,4285,103
1.678352261,71.75114012,5.2,307.42,4286,103
0.78543142,117.1159444,5.2,522.9963,4287,103
1.211241862,122.490169,5.2,203.2111,4288,103
0.951715409,115.6642339,5.2,238.2027,4289,103
1.140585451,99.52801517,5.2,246.7284,4290,103
2.549654124,87.26701139,5.2,274.122,4291,103
1.201208694,110.9522229,5.2,270.7708,4292,103
0.847812484,131.7245759,5.2,218.1334,4293,103
0.984208442,130.2226958,5.2,281.2124,4294,103
1.063269039,110.2874246,5.2,258.5682,4295,103
1.032200368,92.22757447,5.2,291.7127,4296,103
0.518328161,138.3254504,5.2,353.3482,4297,103
0.606967116,104.1462011,5.2,478.8921,4298,103
0.673613312,131.2478578,5.2,309.0803,4299,103
1.654225859,136.7086496,5.2,256.9584,4300,103
1.259759755,131.9020493,5.2,377.0819,4301,103
0.821111056,111.2312531,5.2,363.2759,4302,103
0.423262916,99.7916313,5.2,504.4681,4303,103
0.761685889,111.2311599,5.5,206.55794,4304,104
0.669582277,79.6640082,5.5,336.31079,4305,104
0.705466575,105.6312707,5.5,248.68715,4306,104
0.484507873,84.0671267,5.5,576.61603,4307,104
0.8127472,80.90361822,5.5,228.0233,4308,104
0.929979325,59.53791483,5.5,432.8886,4309,104
1.53599414,56.62068315,5.5,274.5092,4310,104
0.757150399,68.63529421,5.5,333.0297,4311,104
1.152575771,78.49072003,5.5,265.5409,4312,104
0.924721881,63.76683123,5.5,420.4355,4313,104
1.081415247,55.31365794,5.5,307.42,4314,104
0.637400821,93.57765262,5.5,238.2027,4315,104
0.662226408,78.70078275,5.5,246.7284,4316,104
1.920186355,65.90997223,5.5,274.122,4317,104
0.813408994,88.06440957,5.5,270.7708,4318,104
0.66164236,105.2694963,5.5,281.2124,4319,104
0.732928426,85.73318136,5.5,258.5682,4320,104
1.051202543,68.18851256,5.5,291.7127,4321,104
0.888463684,123.6784806,5.5,256.9584,4322,104
1.778197474,84.6496099,5.5,421.7628,4323,104
0.877601561,70.18016806,5.2,243.39799,4324,105
0.531320284,67.64875036,5.2,363.31973,4325,105
1.317360301,56.59484079,5.2,206.55794,4326,105
1.829021502,37.36374976,5.2,336.31079,4327,105
0.825310571,48.32309413,5.2,480.68826,4328,105
1.826397457,42.82085541,5.2,243.66833,4329,105
1.786624274,48.19656381,5.2,248.68715,4330,105
0.770839325,60.09161407,5.2,131.13963,4331,105
1.312585066,40.97114248,5.2,245.74942,4332,105
1.289087212,47.9653974,5.2,228.96497,4333,105
1.556542828,51.90254114,5.2,275.56555,4334,105
0.834002175,70.97124241,5.2,185.37057,4335,105
0.679045375,60.23987906,5.2,215.21594,4336,105
0.825001717,89.67847142,5.2,274.5092,4337,105
0.449407853,85.59800061,5.2,333.0297,4338,105
1.039593545,73.48404806,5.2,265.5409,4339,105
0.611256009,67.62910589,5.2,420.4355,4340,105
0.968431994,66.1158183,5.2,307.42,4341,105
0.842007156,61.18430616,5.2,238.2027,4342,105
1.037092514,57.02745171,5.2,246.7284,4343,105
2.131667595,49.61912593,5.2,274.122,4344,105
1.174080782,52.85356572,5.2,270.7708,4345,105
1.158737987,56.81033222,5.2,281.2124,4346,105
1.932360003,42.54752,5.2,258.5682,4347,105
1.76298969,40.36022111,5.2,291.7127,4348,105
0.962656579,89.98068323,5.2,421.7628,4349,105
0.750107188,99.9633892,4.8,243.39799,4350,106
0.910609761,83.894132,4.8,206.55794,4351,106
0.870952447,45.74826995,4.8,336.31079,4352,106
0.418222471,25.93239851,4.8,480.68826,4353,106
0.734459555,62.36339684,4.8,243.66833,4354,106
1.10837746,70.51812297,4.8,248.68715,4355,106
0.539383126,84.84613248,4.8,131.13963,4356,106
0.690001899,43.56097682,4.8,245.74942,4357,106
0.644135629,55.43381959,4.8,228.96497,4358,106
0.943786617,68.14517885,4.8,275.56555,4359,106
0.489980131,85.88384064,4.8,215.21594,4360,106
0.423750128,114.7827044,4.8,228.0233,4361,106
0.393084587,96.28217834,4.8,432.8886,4362,106
0.878662442,85.87784135,4.8,274.5092,4363,106
0.444133172,91.30304028,4.8,333.0297,4364,106
0.834585389,87.75309353,4.8,265.5409,4365,106
0.70792364,73.17164293,4.8,420.4355,4366,106
0.945950751,64.39975034,4.8,307.42,4367,106
0.383340209,101.4985731,4.8,522.9963,4368,106
0.563198543,97.41073193,4.8,203.2111,4369,106
0.621132039,84.8266129,4.8,238.2027,4370,106
0.556770551,73.41287948,4.8,246.7284,4371,106
1.459098357,55.38112179,4.8,274.122,4372,106
0.739940139,74.33535374,4.8,270.7708,4373,106
0.665255797,84.03695039,4.8,281.2124,4374,106
1.109427692,60.86540552,4.8,258.5682,4375,106
1.166702924,35.87823496,4.8,291.7127,4376,106
0.893331312,103.8078549,4.8,421.7628,4377,106
2.443498931,98.24774426,5.9,243.39799,4378,107
1.209918282,112.2209128,5.9,363.31973,4379,107
2.33604281,105.454341,5.9,206.55794,4380,107
1.596622488,84.86245996,5.9,336.31079,4381,107
1.311580023,99.97530612,5.9,243.66833,4382,107
1.976032198,107.526038,5.9,248.68715,4383,107
1.327246161,124.7208365,5.9,127.1408,4384,107
1.054679604,122.4420021,5.9,131.13963,4385,107
1.074797972,105.075327,5.9,245.74942,4386,107
1.066656053,118.0188723,5.9,228.96497,4387,107
1.575454477,121.1786504,5.9,275.56555,4388,107
1.270616199,120.5917571,5.9,215.21594,4389,107
2.987006106,25.85293753,5.9,209.85481,4390,107
3.93120916,21.06742637,5.9,576.61603,4391,107
0.622911513,112.9559106,5.9,584.48499,4392,107
0.69166292,134.851921,5.9,477.51245,4393,107
1.050098573,125.6318167,5.9,394.61996,4394,107
0.560695477,155.1867203,5.9,351.03799,4395,107
0.799513089,134.311686,5.9,292.66544,4396,107
0.629321136,126.9053383,5.9,346.97205,4397,107
1.393898246,109.4269778,5.9,416.52783,4398,107
1.177939036,100.6008728,5.9,278.27405,4399,107
1.267006702,111.0375921,5.9,274.86993,4400,107
0.756554661,123.5488217,5.9,359.18896,4401,107
1.286250839,137.6544399,5.9,264.42551,4402,107
4.32368942,18.60353505,5.9,228.0233,4403,107
6.449267698,12.10185158,5.9,432.8886,4404,107
10.93490293,14.81374568,5.9,274.5092,4405,107
5.249318303,21.5401954,5.9,333.0297,4406,107
4.355527246,43.62369578,5.9,265.5409,4407,107
3.677874099,36.71781546,5.9,420.4355,4408,107
4.789684939,37.12972928,5.9,307.42,4409,107
2.114653805,64.64914906,5.9,522.9963,4410,107
1.465775846,91.33534709,5.9,272.6518,4411,107
3.196799909,74.75570731,5.9,203.2111,4412,107
2.928491299,73.14234782,5.9,238.2027,4413,107
2.877738249,59.1020968,5.9,246.7284,4414,107
5.734267957,57.72461781,5.9,274.122,4415,107
3.589325872,73.60052918,5.9,270.7708,4416,107
3.28401854,87.20475682,5.9,218.1334,4417,107
3.088172835,94.53064713,5.9,281.2124,4418,107
2.952606939,81.81660896,5.9,258.5682,4419,107
1.806740777,76.65002584,5.9,291.7127,4420,107
0.913754781,144.5469021,5.9,136.088,4421,107
1.057697581,156.1895677,5.9,119.6667,4422,107
0.795179766,126.3137767,5.9,316.2039,4423,107
0.753513901,116.0406977,5.9,298.9396,4424,107
3.257722816,99.52335961,5.9,89.19601,4425,107
0.714454064,138.9966973,5.9,259.5523,4426,107
0.548923685,121.3010397,5.9,661.4196,4427,107
3.15430186,103.3052739,5.9,156.3224,4428,107
0.768229958,125.3034182,5.9,325.5844,4429,107
2.37091696,114.9908484,5.9,146.4362,4430,107
1.502675749,118.8826815,5.9,120.869,4431,107
1.587727612,45.85575588,5.9,487.2012,4432,107
0.653056197,69.28931199,5.9,498.6939,4433,107
1.428557472,71.57089483,5.9,353.3482,4434,107
0.716631425,96.48363821,5.9,432.5877,4435,107
2.075252303,53.72943619,5.9,253.6669,4436,107
2.635520488,36.2367931,5.9,478.8921,4437,107
1.09210494,58.60603413,5.9,629.692,4438,107
2.299660137,68.61660523,5.9,309.0803,4439,107
5.714102079,70.91832464,5.9,256.9584,4440,107
0.855945687,95.11850551,5.9,523.1513,4441,107
0.866892339,86.99809654,5.9,386.0611,4442,107
2.146185952,77.98259216,5.9,377.0819,4443,107
2.130402085,53.65379746,5.9,363.2759,4444,107
6.042797612,36.90665458,5.9,421.7628,4445,107
1.444401534,71.06241321,5.9,327.6713,4446,107
1.159632894,39.07546257,5.9,504.4681,4447,107
0.869212127,145.2136203,5.9,253.933,4448,107
0.948994499,129.2175682,5.9,293.7617,4449,107
0.72366112,151.6015741,5.2,243.39799,4450,108
0.953111563,154.9831809,5.2,206.55794,4451,108
0.630320256,128.1720014,5.2,336.31079,4452,108
0.571092348,145.5405328,5.2,243.66833,4453,108
0.982486989,153.7952064,5.2,248.68715,4454,108
1.410699968,58.59299173,5.2,209.85481,4455,108
1.154690591,75.15927199,5.2,576.61603,4456,108
0.625631682,165.8262156,5.2,416.52783,4457,108
1.630458744,79.36040182,5.2,228.0233,4458,108
1.914447809,63.41458235,5.2,432.8886,4459,108
3.132202789,70.14588846,5.2,274.5092,4460,108
1.852659496,83.04629839,5.2,333.0297,4461,108
1.982945983,101.6260233,5.2,265.5409,4462,108
1.420272997,91.30498532,5.2,420.4355,4463,108
1.866716821,86.63956094,5.2,307.42,4464,108
0.799120177,121.954493,5.2,522.9963,4465,108
0.890445453,130.45535,5.2,203.2111,4466,108
0.902332644,127.0783353,5.2,238.2027,4467,108
1.164359656,112.310616,5.2,246.7284,4468,108
2.308612268,105.5660529,5.2,274.122,4469,108
1.186288571,125.4291601,5.2,270.7708,4470,108
0.760524202,141.6736084,5.2,218.1334,4471,108
0.986335368,145.632541,5.2,281.2124,4472,108
1.196785236,129.5549631,5.2,258.5682,4473,108
0.943589633,117.2264938,5.2,291.7127,4474,108
0.467672727,195.2799715,5.2,259.5523,4475,108
0.492594062,97.88043913,5.2,487.2012,4476,108
0.559774759,125.9010749,5.2,353.3482,4477,108
0.631934944,109.4309232,5.2,253.6669,4478,108
0.768213993,94.78645818,5.2,478.8921,4479,108
0.694421837,126.3227646,5.2,309.0803,4480,108
2.191805378,126.7366004,5.2,256.9584,4481,108
0.730692206,135.0999793,5.2,377.0819,4482,108
0.767459977,112.5289939,5.2,363.2759,4483,108
2.360260736,97.63522417,5.2,421.7628,4484,108
0.562731242,126.5289746,5.2,327.6713,4485,108
0.380958497,99.52142485,5.2,504.4681,4486,108
0.981934939,91.87973238,5.4,243.39799,4487,109
1.363760135,75.92171825,5.4,206.55794,4488,109
1.576186972,57.49543877,5.4,336.31079,4489,109
0.716581652,54.15401862,5.4,480.68826,4490,109
1.468331656,61.42703392,5.4,243.66833,4491,109
1.971015441,65.28906617,5.4,248.68715,4492,109
0.980417103,73.92246578,5.4,131.13963,4493,109
2.081274774,52.76369901,5.4,245.74942,4494,109
1.729858642,56.38188445,5.4,228.96497,4495,109
2.450281276,62.44992877,5.4,275.56555,4496,109
1.467494367,81.17122632,5.4,185.37057,4497,109
0.967593844,74.89371379,5.4,166.97049,4498,109
0.904468929,74.96079468,5.4,215.21594,4499,109
0.57543957,108.8318168,5.4,274.5092,4500,109
1.058304086,97.25903163,5.4,265.5409,4501,109
0.776962589,86.65274678,5.4,307.42,4502,109
0.87439263,85.42216653,5.4,238.2027,4503,109
0.932570052,81.35712662,5.4,246.7284,4504,109
1.388807499,72.19729221,5.4,274.122,4505,109
1.019056571,77.06317021,5.4,270.7708,4506,109
1.074269085,78.63052283,5.4,281.2124,4507,109
1.392186489,65.44933948,5.4,258.5682,4508,109
1.275180978,58.84544448,5.4,291.7127,4509,109
0.992472093,113.2142348,5.4,421.7628,4510,109
2.184060504,111.2067738,5.1,243.39799,4511,110
0.874892545,126.5613418,5.1,363.31973,4512,110
2.295340605,120.2374404,5.1,206.55794,4513,110
1.316292255,100.6064572,5.1,336.31079,4514,110
1.033790308,115.6926652,5.1,243.66833,4515,110
1.679898811,123.2857985,5.1,248.68715,4516,110
0.777190299,139.9276929,5.1,127.1408,4517,110
0.884266837,121.9058603,5.1,245.74942,4518,110
0.918332587,135.1936452,5.1,228.96497,4519,110
1.495499504,138.0088412,5.1,275.56555,4520,110
0.953652568,136.4055774,5.1,215.21594,4521,110
1.348582439,27.25781133,5.1,209.85481,4522,110
0.555369688,117.346665,5.1,584.48499,4523,110
0.603087676,140.0395702,5.1,477.51245,4524,110
0.773677323,131.4173681,5.1,394.61996,4525,110
0.473549225,141.8513396,5.1,292.66544,4526,110
0.948308221,117.026418,5.1,416.52783,4527,110
0.83737925,110.0776498,5.1,278.27405,4528,110
1.032470804,119.8153167,5.1,274.86993,4529,110
0.631811825,132.1523395,5.1,359.18896,4530,110
0.580827447,170.305637,5.1,390.56384,4531,110
0.361306404,163.4441773,5.1,410.40256,4532,110
3.056198357,18.51041124,5.1,228.0233,4533,110
2.168522773,20.78485151,5.1,432.8886,4534,110
5.174026754,27.00082623,5.1,274.5092,4535,110
3.559352604,31.36530979,5.1,333.0297,4536,110
3.234929484,54.23801365,5.1,265.5409,4537,110
2.467186966,49.54411618,5.1,420.4355,4538,110
3.117978613,51.10533046,5.1,307.42,4539,110
1.621793549,74.59533316,5.1,522.9963,4540,110
0.816834669,101.660647,5.1,272.6518,4541,110
2.401654977,86.02464945,5.1,203.2111,4542,110
2.374123566,85.60724271,5.1,238.2027,4543,110
2.192128898,72.00851082,5.1,246.7284,4544,110
5.9751912,72.17764755,5.1,274.122,4545,110
3.124488267,87.03873871,5.1,270.7708,4546,110
2.813884505,99.34944606,5.1,218.1334,4547,110
2.532488145,108.505395,5.1,281.2124,4548,110
2.007755658,96.62808374,5.1,258.5682,4549,110
1.424551278,92.51036719,5.1,291.7127,4550,110
0.415520151,135.5646786,5.1,316.2039,4551,110
0.5445461,126.2130047,5.1,298.9396,4552,110
1.448668722,110.947465,5.1,89.19601,4553,110
0.410749596,149.3398508,5.1,259.5523,4554,110
0.35759734,159.2545189,5.1,821.5139,4555,110
2.028585564,115.6635575,5.1,156.3224,4556,110
0.599806459,137.7277531,5.1,325.5844,4557,110
1.303929247,127.7275665,5.1,146.4362,4558,110
0.865375935,132.5482418,5.1,120.869,4559,110
0.846739477,44.08688114,5.1,487.2012,4560,110
1.02702391,73.71088462,5.1,353.3482,4561,110
1.445829918,55.05497506,5.1,253.6669,4562,110
1.67270022,37.53434331,5.1,478.8921,4563,110
0.717725131,64.1714462,5.1,629.692,4564,110
1.609700856,74.25983354,5.1,309.0803,4565,110
4.086488048,74.22003188,5.1,256.9584,4566,110
0.629231868,100.2113807,5.1,523.1513,4567,110
0.775853444,94.8682545,5.1,386.0611,4568,110
1.591854339,87.4636133,5.1,377.0819,4569,110
1.137778102,61.92151531,5.1,363.2759,4570,110
5.195893304,44.05676707,5.1,421.7628,4571,110
0.996114453,74.05431339,5.1,327.6713,4572,110
0.677756316,46.44890388,5.1,504.4681,4573,110
0.595629205,143.5067554,5.1,293.7617,4574,110
1.00737318,69.31085621,5,243.39799,4575,111
0.659272192,66.20227424,5,363.31973,4576,111
1.149963426,64.0727299,5,206.55794,4577,111
0.599120932,66.95741145,5,243.66833,4578,111
0.976127397,65.69255519,5,248.68715,4579,111
0.625366359,68.09673454,5,127.1408,4580,111
0.566804142,67.34982982,5,131.13963,4581,111
0.847071654,73.28785647,5,185.37057,4582,111
0.638775812,80.92886153,5,171.66423,4583,111
0.810129648,86.43666567,5,307.31921,4584,111
0.548620213,66.52944059,5,215.21594,4585,111
0.481209641,116.0828948,5,416.52783,4586,111
0.925109511,92.35742281,5,265.5409,4587,111
0.676664136,77.90464797,5,203.2111,4588,111
0.570998613,73.62931248,5,238.2027,4589,111
0.682637178,79.48145754,5,246.7284,4590,111
1.386740803,83.68306004,5,274.122,4591,111
0.693318734,71.57076472,5,270.7708,4592,111
0.682963049,72.65362376,5,218.1334,4593,111
1.058541116,65.34521765,5,281.2124,4594,111
0.869946672,69.47972761,5,258.5682,4595,111
0.634491868,78.65786687,5,136.088,4596,111
0.662773906,86.00587555,5,119.6667,4597,111
0.531965612,89.63688121,5,382.2518,4598,111
0.405445555,97.35685449,5,343.7977,4599,111
0.534472483,99.97851414,5,138.1374,4600,111
0.8400612,74.08343058,5,156.3224,4601,111
0.702810496,76.40030256,5,146.4362,4602,111
0.6099712,72.17476005,5,120.869,4603,111
0.450575874,133.3463535,5,399.9957,4604,111
0.420819495,162.8774864,5,323.0094,4605,111
0.347508261,134.0658198,5,353.3482,4606,111
0.593474691,110.0248741,5,309.0803,4607,111
1.061508547,125.8981923,5,256.9584,4608,111
0.440053658,95.77431134,5,363.2759,4609,111
1.092369851,105.08135,5,421.7628,4610,111
0.601831611,91.1414833,5,321.4917,4611,111
0.470491583,83.86935183,5,306.3208,4612,111
0.532772705,74.31959582,5,293.7617,4613,111
0.309389453,139.3322376,5,384.4722,4614,111
1.060689867,102.5284857,5.1,243.39799,4615,112
0.745287874,112.1930626,5.1,363.31973,4616,112
0.993689542,104.2859658,5.1,206.55794,4617,112
0.879750914,82.94141214,5.1,336.31079,4618,112
0.744930059,96.56951623,5.1,243.66833,4619,112
1.12696084,103.6746315,5.1,248.68715,4620,112
0.388322855,117.7850228,5.1,131.13963,4621,112
0.567085113,98.97640923,5.1,245.74942,4622,112
0.754644356,114.4878527,5.1,275.56555,4623,112
0.476020548,116.4727483,5.1,215.21594,4624,112
0.937545741,77.6951857,5.1,209.85481,4625,112
0.98902328,76.80347567,5.1,576.61603,4626,112
0.542343056,141.6358438,5.1,584.48499,4627,112
0.868242604,128.968157,5.1,416.52783,4628,112
0.477287846,114.8436444,5.1,278.27405,4629,112
0.537558891,127.2163196,5.1,274.86993,4630,112
1.200072701,71.16653774,5.1,228.0233,4631,112
1.029978126,63.68105541,5.1,432.8886,4632,112
3.080210393,58.44962327,5.1,274.5092,4633,112
1.795739238,60.30973461,5.1,333.0297,4634,112
2.319274567,65.99026528,5.1,265.5409,4635,112
1.713729684,58.5368555,5.1,420.4355,4636,112
2.283046416,56.9201698,5.1,307.42,4637,112
0.859058655,81.44155901,5.1,522.9963,4638,112
0.473280913,103.5478367,5.1,272.6518,4639,112
1.071691722,86.08573499,5.1,203.2111,4640,112
1.164021904,81.46905687,5.1,238.2027,4641,112
1.470030721,69.75179752,5.1,246.7284,4642,112
3.013238586,65.28590949,5.1,274.122,4643,112
1.566840118,79.21066924,5.1,270.7708,4644,112
0.906304697,94.55640972,5.1,218.1334,4645,112
1.220295083,96.12474051,5.1,281.2124,4646,112
1.614356021,82.47802555,5.1,258.5682,4647,112
1.373035905,76.15410034,5.1,291.7127,4648,112
0.793282217,108.1915976,5.1,89.19601,4649,112
0.479512207,151.5539389,5.1,259.5523,4650,112
0.371017357,131.1022992,5.1,661.4196,4651,112
0.890051742,109.1484104,5.1,156.3224,4652,112
0.463828927,92.28274265,5.1,487.2012,4653,112
0.771581914,92.83248083,5.1,253.6669,4654,112
0.943036376,79.60259876,5.1,478.8921,4655,112
0.708106009,95.6083921,5.1,309.0803,4656,112
1.627382114,103.3475558,5.1,256.9584,4657,112
0.396655885,106.3341186,5.1,386.0611,4658,112
